solar_generation,non_shiftable_load_demand,dhw_demand,heating_demand,cooling_demand,energy_from_electrical_storage,energy_from_dhw_storage,energy_from_dhw_device,energy_from_heating_device,energy_from_cooling_device,energy_to_electrical_storage,energy_from_dhw_device_to_dhw_storage,electrical_storage_electricity_consumption,dhw_storage_electricity_consumption,dhw_electricity_consumption,heating_electricity_consumption,cooling_electricity_consumption,net_electricity_consumption,net_electricity_consumption_without_storage,net_electricity_consumption_without_storage_and_pv,electrical_storage_soc,dhw_storage_soc,timestamp,time_step,mode,episode,building_id,building_name,simulation_id
-0.0,0.4597786519970858,0.0,7.156353227383254,0.0,-0.0,-0.0,0.0,7.156353227383254,0.0,0.0,0.0,0.0,0.0,0.0,5.432215321116002,0.0,5.891993973113087,5.891993973113087,5.891993973113087,0.0,0.0,2018-01-01 00:00:00,0,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.0,0.4562951563911957,0.0,7.230892262911978,0.0,-0.0,-0.0,0.0,7.230892262911978,0.0,2.326954387128353,0.0,2.326954387128353,0.0,0.0,5.4887961071609075,0.0,8.272045650680456,5.9450912635521025,5.9450912635521025,0.16052397928019319,0.0,2018-01-01 01:00:00,1,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.0,0.4544631480962282,0.0,6.481252938764971,0.0,1.0499123301567876,-0.0,0.0,6.481252938764971,0.0,0.0,0.2891531133959462,-1.0499123301567876,0.3212812371066069,0.3212812371066069,4.919762956818295,0.0,4.645595011864343,5.374226104914524,5.374226104914524,0.07525530724782546,0.022531437414268565,2018-01-01 02:00:00,2,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.0,0.4520806440309532,0.0,6.268957185261074,0.0,-0.0,-0.0,0.0,6.268957185261074,0.0,0.8653804639930032,0.0,0.8653804639930032,0.0,0.0,4.75861436504966,0.0,6.076075473073617,5.210695009080614,5.210695009080614,0.13348716405932579,0.022463843102025757,2018-01-01 03:00:00,3,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.0,0.4485971484250631,0.0,6.192004292653547,0.0,-0.0,-0.0,0.0,6.192004292653547,0.0,0.849229022200834,0.0,0.849229022200834,0.0,0.0,4.700201278251868,0.0,5.998027448877765,5.14879842667693,5.14879842667693,0.19023550674530063,0.022396451572719682,2018-01-01 04:00:00,4,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.0,0.4502486357359858,5.796366357188942,5.128945022010499,0.0,-0.0,-0.0,5.796366357188942,5.128945022010499,0.0,0.1349360484464539,0.0,0.1349360484464539,0.0,6.440407063543269,3.8932585975657257,0.0,10.918850345291434,10.78391429684498,10.78391429684498,0.19820021153300374,0.022329262218001522,2018-01-01 05:00:00,5,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.0,0.5347804865533938,0.0,6.014973374699341,0.0,-0.0,0.257128973188383,-0.257128973188383,6.014973374699341,0.0,2.3897158662601368,0.0,2.3897158662601368,-0.28569885909820336,-0.28569885909820336,4.5658213735341535,0.0,7.20461886724948,5.100601860087547,5.100601860087547,0.36126700932651346,0.0,2018-01-01 06:00:00,6,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.0,0.671061463008457,0.0,6.509675344300285,0.0,-0.0,-0.0,0.0,6.509675344300285,0.0,0.6482380671519957,0.0,0.6482380671519957,0.0,0.0,5.002720797364198,0.0,6.322020327524651,5.673782260372655,5.673782260372655,0.4028455543391554,0.0,2018-01-01 07:00:00,7,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.247099,2.362880844109843,0.0,6.264188913364223,0.0,-0.0,-0.0,0.0,6.264188913364223,0.0,0.9963860337367841,0.2891531133959462,0.9963860337367841,0.3212812371066069,0.3212812371066069,4.814063144169582,0.0,8.247512259122816,6.9298449882794255,7.176943988279426,0.468364311452778,0.022531437414268565,2018-01-01 08:00:00,8,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-0.9490689999999999,0.7829871360867884,0.3828814697106904,6.485873575185727,0.0,-0.0,-0.0,0.3828814697106904,6.485873575185727,0.0,2.013902305711375,0.0,2.013902305711375,0.0,0.4254238552341005,4.923270370603028,0.0,7.196514667635293,5.182612361923918,6.131681361923918,0.6069674065406512,0.022463843102025757,2018-01-01 09:00:00,9,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-1.9661600000000001,0.776250091978059,0.0,5.262877937589189,0.0,-0.0,0.2586787173842319,-0.2586787173842319,5.262877937589189,0.0,2.1108751290960357,0.0,2.1108751290960357,-0.28742079709359103,-0.28742079709359103,3.994923847014896,0.0,4.628468270995399,2.8050139389929547,4.771173938992955,0.7507462372453827,0.0,2018-01-01 10:00:00,10,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-3.0983300000000003,0.7769153489310625,1.069959359216755,4.40061817222714,0.0,2.2667984762514766,-0.0,1.069959359216755,4.40061817222714,0.0,0.0,0.2891531133959462,-2.2667984762514766,0.3212812371066069,1.510124969569668,3.2297480534811793,0.0,0.15165989573043337,2.097177134875303,5.195507134875303,0.5665647950383306,0.022531437414268565,2018-01-01 11:00:00,11,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-2.7377300000000004,0.781848590367824,0.3572844967891961,4.401515355403443,0.0,-0.0,0.25945708865018247,0.09782740813901364,4.401515355403443,0.0,0.9766804505639356,0.0,0.9766804505639356,-0.2882856540557583,0.10869712015445959,3.188902371272965,0.0,2.318398532359184,1.6300037358510067,4.367733735851007,0.6297034348937408,0.0,2018-01-01 12:00:00,12,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-2.46175,0.674518047076854,0.7156556797976898,4.51842125476915,0.0,-0.0,-0.0,0.7156556797976898,4.51842125476915,0.0,1.4687154360210362,0.2891531133959462,1.4687154360210362,0.3212812371066069,1.1164542146595955,3.2736008147863873,0.0,4.071538512543874,2.2815418394162315,4.743291839416232,0.728000764201691,0.022531437414268565,2018-01-01 13:00:00,13,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-1.87194,0.7783515818299213,0.355354103653332,4.215648968569142,0.0,1.9395435682440874,-0.0,0.355354103653332,4.215648968569142,0.0,0.0,0.2891531133959461,-1.9395435682440874,0.3212812371066068,0.7161191300547534,3.021115715334793,0.0,0.7041028589753808,2.3223651901128615,4.194305190112861,0.5721913942638501,0.04499528051629432,2018-01-01 14:00:00,14,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-1.4336900000000001,0.7972756631915754,0.3578164531346607,4.275305824792482,0.0,1.1955716470514457,-0.0,0.3578164531346607,4.275305824792482,0.0,0.0,0.08705378344233115,-1.1955716470514457,0.09672642604703462,0.4943002628633243,3.063868389290228,0.0,1.7261826682936816,2.8250278892980925,4.258717889298093,0.4733266150240221,0.051643714193456626,2018-01-01 15:00:00,15,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
-1.18474,2.544214156014524,0.3576816965717764,3.7349243921773887,0.0,0.8285863542945685,0.2891531133959462,0.06852858317583022,3.7349243921773887,0.0,0.0,0.0,-0.8285863542945685,-0.3212812371066069,0.0761428701953669,2.64138924482135,0.0,3.2484199167366725,4.398287508137848,5.583027508137848,0.40333905302108053,0.026453852590577854,2018-01-01 16:00:00,16,train,0,0,resstock-amy2018-2021-release-1-152107,travis_resstock-amy2018-2021-release-1-152107
