solar_generation,non_shiftable_load_demand,dhw_demand,heating_demand,cooling_demand,energy_from_electrical_storage,energy_from_dhw_storage,energy_from_dhw_device,energy_from_heating_device,energy_from_cooling_device,energy_to_electrical_storage,energy_from_dhw_device_to_dhw_storage,electrical_storage_electricity_consumption,dhw_storage_electricity_consumption,dhw_electricity_consumption,heating_electricity_consumption,cooling_electricity_consumption,net_electricity_consumption,net_electricity_consumption_without_storage,net_electricity_consumption_without_storage_and_pv,electrical_storage_soc,dhw_storage_soc,timestamp,time_step,mode,episode,building_id,building_name,simulation_id
-0.0,0.3439169570136959,0.0,0.4520777071128367,0.4404382843857529,-0.0,-0.0,0.0,0.4520777071128367,0.4404382843857529,0.0,0.0,0.0,0.0,0.0,0.25648287327948144,0.022021914219287644,0.6224217445124649,0.6224217445124649,0.6224217445124649,0.0,0.0,2018-01-01 00:00:00,0,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.0,0.3423948778325063,0.0,1.0337288146321844,0.0,-0.0,-0.0,0.0,1.0337288146321844,0.0,2.326954387128353,0.0,2.326954387128353,0.0,0.0,0.5962257975326288,0.0,3.2655750624934883,0.9386206753651352,0.9386206753651352,0.16052397928019319,0.0,2018-01-01 01:00:00,1,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.0,0.34140072751427,0.0,1.2229406852596092,0.0,1.0499123301567876,-0.0,0.0,1.2229406852596092,0.0,0.0,0.582601460965878,-1.0499123301567876,0.6473349566287533,0.6473349566287533,0.7053578995603907,0.0,0.6441812535466264,1.0467586270746607,1.0467586270746607,0.07525530724782546,0.013578500449552682,2018-01-01 02:00:00,2,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.0,0.3402306009083825,0.0,1.6486886178241351,0.0,-0.0,-0.0,0.0,1.6486886178241351,0.0,0.8653804639930032,0.0,0.8653804639930032,0.0,0.0,0.9794189808856248,0.0,2.1850300457870104,1.3196495817940073,1.3196495817940073,0.13348716405932579,0.013537764948204025,2018-01-01 03:00:00,3,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.0,0.3387085217271928,0.0,1.8239660929282344,0.0,-0.0,-0.0,0.0,1.8239660929282344,0.0,0.849229022200834,0.0,0.849229022200834,0.0,0.0,1.0907105113298652,0.0,2.278648055257892,1.4294190330570582,1.4294190330570582,0.19023550674530063,0.013497151653359412,2018-01-01 04:00:00,4,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.0,1.401944253832603,0.0,3.317724899591908,0.0,-0.0,-0.0,0.0,3.317724899591908,0.0,0.1349360484464539,0.0,0.1349360484464539,0.0,0.0,1.996996128467234,0.0,3.5338764307462913,3.3989403822998376,3.3989403822998376,0.19820021153300374,0.013456660198399334,2018-01-01 05:00:00,5,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.0,0.4021441753940235,0.0,4.706239573177976,0.0,-0.0,-0.0,0.0,4.706239573177976,0.0,2.3897158662601368,0.0,2.3897158662601368,0.0,0.0,2.712208158862744,0.0,5.504068200516904,3.114352334256767,3.114352334256767,0.36126700932651346,0.013416290217804135,2018-01-01 06:00:00,6,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.0,0.5894223129347741,1.7553216483554408,3.745115548690226,0.0,-0.0,-0.0,1.7553216483554408,3.745115548690226,0.0,0.6482380671519957,0.0,0.6482380671519957,0.0,1.9503573870616009,2.3896226823325977,0.0,5.577640449480969,4.9294023823289725,4.9294023823289725,0.4028455543391554,0.013376041347150721,2018-01-01 07:00:00,7,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-0.365188,0.6014771622813881,0.0,0.1658566419039141,1.452941223501244,-0.0,-0.0,0.0,0.1658566419039141,1.452941223501244,0.9963860337367841,0.5826014609658777,0.9963860337367841,0.6473349566287531,0.6473349566287531,0.09412357911598836,0.0726470611750622,2.0467807929379758,0.40305980257243856,0.7682478025724386,0.468364311452778,0.026914413672661952,2018-01-01 08:00:00,8,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-1.3643800000000001,0.5147783770514243,1.7886514704659355,0.0,2.341472031797918,-0.0,-0.0,1.7886514704659355,0.0,2.341472031797918,2.013902305711375,0.0,2.013902305711375,0.0,1.9873905227399282,0.0,0.11707360158989591,3.2687648070926234,1.2548625013812482,2.6192425013812484,0.6069674065406512,0.026833670431643968,2018-01-01 09:00:00,9,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-2.3960100000000004,0.4265053857347764,0.0,0.0,0.6715891095162188,-0.0,0.582601460965878,-0.582601460965878,0.0,0.6715891095162188,2.1108751290960357,0.0,2.1108751290960357,-0.6473349566287533,-0.6473349566287533,0.0,0.03357945547581094,-0.47238498632213055,-1.9359251587894128,0.46008484121058757,0.7507462372453827,0.011665946698623829,2018-01-01 10:00:00,10,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-3.17212,0.5147981765264774,1.5577121521344637,0.0,0.6816820101747781,2.2667984762514766,-0.0,1.5577121521344637,0.0,0.6816820101747781,0.0,0.5826014609658777,-2.2667984762514766,0.6473349566287531,2.378126236778157,0.0,0.037581615357314815,-2.5084124475895275,-0.8889489279668039,2.283171072033196,0.5665647950383306,0.02520944930808064,2018-01-01 11:00:00,11,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
-3.3060899999999998,0.4315259546305013,0.0,0.0,0.7112654773135939,-0.0,0.582601460965878,-0.582601460965878,0.0,0.7112654773135939,0.9766804505639356,0.0,0.9766804505639356,-0.6473349566287533,-0.6473349566287533,0.0,0.053126711803611844,-2.4920918396307044,-2.8214373335658864,0.4846526664341133,0.6297034348937408,0.010046598238431194,2018-01-01 12:00:00,12,train,0,0,resstock-amy2018-2021-release-1-112641,alameda_resstock-amy2018-2021-release-1-112641
