reward,time_step,building_name,mode,episode,simulation_id
,0,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-6.135911216585713,1,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.7208928291550791,2,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-3.543704119074526,3,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-3.829606509443331,4,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-4.331476365783811,5,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-9.822070587242578,6,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-6.792376618541132,7,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-2.471515549950458,8,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-2.8604116354186315,9,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.1697964089243513,10,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-7.213284787363055,11,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-2.7486012418289887,12,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.5444385468433068,13,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-5.614117666011685,14,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-3.341218760501864,15,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.4372351584583298,16,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-7.326098841174145,17,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-5.545717053690536,18,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.6346611075162762,19,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.5414276878605376,20,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-8.888476095289835,21,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.4328938171652998,22,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.0991674362862545,23,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-6.352350245922114,24,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-7.669823189047035,25,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.1445233475144605,26,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.0204376468034777,27,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.9236217644489584,28,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-10.93631224125425,29,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.7487061412355234,30,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.1313773395195182,31,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.2035903945739652,32,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-5.3768833287870805,33,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.675137344121556,34,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.7871493696116336,35,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-1.0196977639290217,36,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-2.38858681497132,37,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.7015244226846757,38,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-5.728416629230043,39,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-3.4776105023185853,40,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-5.16593338811143,41,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-3.125630559421606,42,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-5.71852546054456,43,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-7.371728930401526,44,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-2.9132568048644787,45,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-2.487442092716232,46,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-0.0346061818876715,47,,train,0,alameda_resstock-amy2018-2021-release-1-175803
-6.424880483204871,48,,train,0,alameda_resstock-amy2018-2021-release-1-175803
