solar_generation,non_shiftable_load_demand,dhw_demand,heating_demand,cooling_demand,energy_from_electrical_storage,energy_from_dhw_storage,energy_from_dhw_device,energy_from_heating_device,energy_from_cooling_device,energy_to_electrical_storage,energy_from_dhw_device_to_dhw_storage,electrical_storage_electricity_consumption,dhw_storage_electricity_consumption,dhw_electricity_consumption,heating_electricity_consumption,cooling_electricity_consumption,net_electricity_consumption,net_electricity_consumption_without_storage,net_electricity_consumption_without_storage_and_pv,electrical_storage_soc,dhw_storage_soc,timestamp,time_step,mode,episode,building_id,building_name,simulation_id
-0.0,0.5584658026848832,0.0,3.755235530677397,0.0,-0.0,-0.0,0.0,3.755235530677397,0.0,0.0,0.0,0.0,0.0,0.0,2.130504520783499,0.0,2.688970323468382,2.688970323468382,2.688970323468382,0.0,0.0,2018-01-01 00:00:00,0,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.0,0.6071859759726961,0.0,3.6485178834401664,0.0,-0.0,-0.0,0.0,3.6485178834401664,0.0,2.326954387128353,0.0,2.326954387128353,0.0,0.0,2.104362821346128,0.0,5.038503184447177,2.711548797318824,2.711548797318824,0.16052397928019319,0.0,2018-01-01 01:00:00,1,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.0,0.554085922753121,0.0,3.675853904526412,0.0,1.0499123301567876,-0.0,0.0,3.675853904526412,0.0,0.0,0.1800431244279151,-1.0499123301567876,0.20004791603101676,0.20004791603101676,2.120129471886207,0.0,1.8243509805135572,2.674215394639328,2.674215394639328,0.07525530724782546,0.010292054712749495,2018-01-01 02:00:00,2,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.0,0.5806015284690325,0.424653641673101,3.847442200108213,0.0,-0.0,-0.0,0.424653641673101,3.847442200108213,0.0,0.8653804639930032,0.0,0.8653804639930032,0.0,0.47183737963677885,2.285609227787057,0.0,4.203428599885871,3.338048135892868,3.338048135892868,0.13348716405932579,0.010261178548611246,2018-01-01 03:00:00,3,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.0,0.6816025705639133,0.0,3.955984735761187,0.0,-0.0,0.16106803746252069,-0.16106803746252069,3.955984735761187,0.0,0.849229022200834,0.0,0.849229022200834,-0.17896448606946744,-0.17896448606946744,2.3656328649334144,0.0,3.717499971628694,3.0472354354973277,3.0472354354973277,0.19023550674530063,0.0,2018-01-01 04:00:00,4,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.0,0.8158351076229619,0.0,4.046658382781978,0.0,-0.0,-0.0,0.0,4.046658382781978,0.0,0.1349360484464539,0.0,0.1349360484464539,0.0,0.0,2.435753827762844,0.0,3.3865249838322597,3.251588935385806,3.251588935385806,0.19820021153300374,0.0,2018-01-01 05:00:00,5,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.0,0.8474468936948927,0.0,3.83049446877066,0.0,-0.0,-0.0,0.0,3.83049446877066,0.0,2.3897158662601368,0.0,2.3897158662601368,0.0,0.0,2.20751582853717,0.0,5.4446785884921995,3.0549627222320628,3.0549627222320628,0.36126700932651346,0.0,2018-01-01 06:00:00,6,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.0,0.8184260245643377,0.0,4.715055105594653,0.0,-0.0,-0.0,0.0,4.715055105594653,0.0,0.6482380671519957,0.0,0.6482380671519957,0.0,0.0,3.008506007970186,0.0,4.475170099686519,3.8269320325345233,3.8269320325345233,0.4028455543391554,0.0,2018-01-01 07:00:00,7,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-0.365188,1.0572321477156157,0.0,3.466689826910231,0.0,-0.0,-0.0,0.0,3.466689826910231,0.0,0.9963860337367841,0.1800431244279151,0.9963860337367841,0.20004791603101676,0.20004791603101676,1.9673451147214909,0.0,3.855823212204908,2.6593892624371067,3.0245772624371066,0.468364311452778,0.010292054712749495,2018-01-01 08:00:00,8,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-1.3643800000000001,1.2559227834573068,0.0,2.486487875306201,0.0,-0.0,-0.0,0.0,2.486487875306201,0.0,2.013902305711375,0.0,2.013902305711375,0.0,0.0,1.3677051019286037,0.0,3.2731501910972853,1.2592478853859101,2.6236278853859103,0.6069674065406512,0.010261178548611246,2018-01-01 09:00:00,9,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-2.3960100000000004,1.275270099060585,0.0,1.2846128545929782,0.0,-0.0,-0.0,0.0,1.2846128545929782,0.0,2.1108751290960357,0.0,2.1108751290960357,0.0,0.0,0.6944944554140885,0.0,1.6846296835707086,-0.42624544552532706,1.9697645544746734,0.7507462372453827,0.010230395012965413,2018-01-01 10:00:00,10,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
-3.17212,1.234420457281168,0.0,0.3838479415566701,0.0,2.2667984762514766,-0.0,0.0,0.3838479415566701,0.0,0.0,0.18004312442791512,-2.2667984762514766,0.2000479160310168,0.2000479160310168,0.20450173218247866,0.0,-3.7999483707568134,-1.7331978105363537,1.4389221894636464,0.5665647950383306,0.020491758540676013,2018-01-01 11:00:00,11,train,0,0,resstock-amy2018-2021-release-1-130997,alameda_resstock-amy2018-2021-release-1-130997
