solar_generation,non_shiftable_load_demand,dhw_demand,heating_demand,cooling_demand,energy_from_electrical_storage,energy_from_dhw_storage,energy_from_dhw_device,energy_from_heating_device,energy_from_cooling_device,energy_to_electrical_storage,energy_from_dhw_device_to_dhw_storage,electrical_storage_electricity_consumption,dhw_storage_electricity_consumption,dhw_electricity_consumption,heating_electricity_consumption,cooling_electricity_consumption,net_electricity_consumption,net_electricity_consumption_without_storage,net_electricity_consumption_without_storage_and_pv,electrical_storage_soc,dhw_storage_soc,timestamp,time_step,mode,episode,building_id,building_name,simulation_id
-0.0,0.6141244202711805,0.0,5.9946349319718575,0.1708965262024349,-0.0,-0.0,0.0,5.9946349319718575,0.1708965262024349,0.0,0.0,0.0,0.0,0.0,4.550382951661806,0.008544826310121744,5.173052198243108,5.173052198243108,5.173052198243108,0.0,0.0,2018-01-01 00:00:00,0,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.0,0.6026852572238283,0.0,7.684003843913482,0.0,-0.0,-0.0,0.0,7.684003843913482,0.0,2.326954387128353,0.0,2.326954387128353,0.0,0.0,5.832742191749508,0.0,8.76238183610169,6.435427448973337,6.435427448973337,0.16052397928019319,0.0,2018-01-01 01:00:00,1,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.0,0.5704139090046842,0.0,8.567357534647227,0.0,1.0499123301567876,-0.0,0.0,8.567357534647227,0.0,0.0,0.2242655946633053,-1.0499123301567876,0.24918399407033923,0.24918399407033923,6.503274696266873,0.0,6.272960269185108,7.073688605271557,7.073688605271557,0.07525530724782546,0.020204510229509767,2018-01-01 02:00:00,2,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.0,0.6393016032227711,0.0,8.889517129863284,0.0,-0.0,-0.0,0.0,8.889517129863284,0.0,0.8653804639930032,0.0,0.8653804639930032,0.0,0.0,6.747818283394572,0.0,8.252500350610347,7.387119886617344,7.387119886617344,0.13348716405932579,0.02014389669882124,2018-01-01 03:00:00,3,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.0,0.7554857313783832,0.0,9.11233671600427,0.0,-0.0,-0.0,0.0,9.11233671600427,0.0,0.849229022200834,0.0,0.849229022200834,0.0,0.0,6.916955262973539,0.0,8.521670016552756,7.672440994351922,7.672440994351922,0.19023550674530063,0.020083465008724773,2018-01-01 04:00:00,4,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.0,0.9425885007219026,0.0,9.35059036951267,0.0,-0.0,-0.0,0.0,9.35059036951267,0.0,0.1349360484464539,0.0,0.1349360484464539,0.0,0.0,7.097807871247241,0.0,8.175332420415597,8.040396371969143,8.040396371969143,0.19820021153300374,0.0200232146136986,2018-01-01 05:00:00,5,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.0,0.9798494762262152,0.0,9.063745164112996,0.0,-0.0,-0.0,0.0,9.063745164112996,0.0,2.3897158662601368,0.0,2.3897158662601368,0.0,0.0,6.880070586620426,0.0,10.249635929106779,7.859920062846642,7.859920062846642,0.36126700932651346,0.019963144969857505,2018-01-01 06:00:00,6,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.0,1.0313009007319114,1.1089308066740802,9.503090768321956,0.0,-0.0,-0.0,1.1089308066740802,9.503090768321956,0.0,0.6482380671519957,0.0,0.6482380671519957,0.0,1.232145340748978,7.303176780935779,0.0,10.214861089568664,9.56662302241667,9.56662302241667,0.4028455543391554,0.01990325553494793,2018-01-01 07:00:00,7,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.247099,1.387318808037325,0.0,10.081991357687258,0.0,-0.0,-0.0,0.0,10.081991357687258,0.0,0.9963860337367841,0.2242655946633053,0.9963860337367841,0.24918399407033923,0.24918399407033923,7.748065022645087,0.0,10.133854858489535,8.888284830682412,9.135383830682413,0.468364311452778,0.040048055997852855,2018-01-01 08:00:00,8,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-0.9490689999999999,1.784908847580983,0.0,9.965277327651943,0.0,-0.0,-0.0,0.0,9.965277327651943,0.0,2.013902305711375,0.0,2.013902305711375,0.0,0.0,7.564401931881013,0.0,10.41414408517337,8.400241779461997,9.349310779461996,0.6069674065406512,0.039927911829859296,2018-01-01 09:00:00,9,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
-1.9661600000000001,1.70577091778467,1.1267386276094384,4.696781844159753,0.1554387260702678,-0.0,-0.0,1.1267386276094384,4.696781844159753,0.1554387260702678,2.1108751290960357,0.0,2.1108751290960357,0.0,1.2519318084549316,3.565213941111364,0.00777193630351339,6.675403732750516,4.56452860365448,6.530688603654481,0.7507462372453827,0.03980812809436972,2018-01-01 10:00:00,10,train,0,0,resstock-amy2018-2021-release-1-168742,travis_resstock-amy2018-2021-release-1-168742
