solar_generation,non_shiftable_load_demand,dhw_demand,heating_demand,cooling_demand,energy_from_electrical_storage,energy_from_dhw_storage,energy_from_dhw_device,energy_from_heating_device,energy_from_cooling_device,energy_to_electrical_storage,energy_from_dhw_device_to_dhw_storage,electrical_storage_electricity_consumption,dhw_storage_electricity_consumption,dhw_electricity_consumption,heating_electricity_consumption,cooling_electricity_consumption,net_electricity_consumption,net_electricity_consumption_without_storage,net_electricity_consumption_without_storage_and_pv,electrical_storage_soc,dhw_storage_soc,timestamp,time_step,mode,episode,building_id,building_name,simulation_id
-0.0,0.2172486950255715,0.0,2.4826208765583835,0.0,-0.0,-0.0,0.0,2.4826208765583835,0.0,0.0,0.0,0.0,0.0,0.0,1.4084962068797369,0.0,1.6257449019053083,1.6257449019053083,1.6257449019053083,0.0,0.0,2018-01-01 00:00:00,0,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.0,0.2158416728796045,0.0,2.502838915425928,0.0,-0.0,-0.0,0.0,2.502838915425928,0.0,2.326954387128353,0.0,2.326954387128353,0.0,0.0,1.4435673140991918,0.0,3.9863633741071496,1.6594089869787965,1.6594089869787965,0.16052397928019319,0.0,2018-01-01 01:00:00,1,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.0,0.2148475225613681,0.0,2.502686984370692,0.0,1.0499123301567876,-0.0,0.0,2.502686984370692,0.0,0.0,0.1647409127604479,-1.0499123301567876,0.18304545862271987,0.18304545862271987,1.443479684526236,0.0,0.7914603355535365,1.6583272070876043,1.6583272070876043,0.07525530724782546,0.00646264656327249,2018-01-01 02:00:00,2,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.0,0.2137157483005549,0.0,2.595825623404915,0.0,-0.0,-0.0,0.0,2.595825623404915,0.0,0.8653804639930032,0.0,0.8653804639930032,0.0,0.0,1.542074627765296,0.0,2.6211708400588543,1.755790376065851,1.755790376065851,0.13348716405932579,0.006443258623582673,2018-01-01 03:00:00,3,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.0,0.212308726154588,0.0,2.638972611415808,0.0,-0.0,-0.0,0.0,2.638972611415808,0.0,0.849229022200834,0.0,0.849229022200834,0.0,0.0,1.5780749310760882,0.0,2.6396126794315102,1.7903836572306764,1.7903836572306764,0.19023550674530063,0.006423928847711924,2018-01-01 04:00:00,4,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.0,0.2127215979823186,0.0,2.6848044102247406,0.0,-0.0,-0.0,0.0,2.6848044102247406,0.0,0.1349360484464539,0.0,0.1349360484464539,0.0,0.0,1.616030314499569,0.0,1.9636879609283415,1.8287519124818876,1.8287519124818876,0.19820021153300374,0.006404657061168788,2018-01-01 05:00:00,5,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.0,0.3614906280783509,0.0,2.467647332880368,0.0,-0.0,-0.0,0.0,2.467647332880368,0.0,2.3897158662601368,0.0,2.3897158662601368,0.0,0.0,1.42210636015595,0.0,4.173312854494438,1.7835969882343012,1.7835969882343012,0.36126700932651346,0.006385443089985282,2018-01-01 06:00:00,6,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.0,0.4163587001985203,0.0,2.858620272285073,0.0,-0.0,-0.0,0.0,2.858620272285073,0.0,0.6482380671519957,0.0,0.6482380671519957,0.0,0.0,1.8239821319310698,0.0,2.888578899281586,2.2403408321295903,2.2403408321295903,0.4028455543391554,0.006366286760715326,2018-01-01 07:00:00,7,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-0.365188,0.4255921277007355,0.0,2.340792516447763,0.0,-0.0,-0.0,0.0,2.340792516447763,0.0,0.9963860337367841,0.16474091276044786,0.9963860337367841,0.18304545862271984,0.18304545862271984,1.328398833395077,0.0,2.5682344534553163,1.3888029610958124,1.7539909610958124,0.468364311452778,0.01280983446370567,2018-01-01 08:00:00,8,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
-1.3643800000000001,0.439967701100561,0.0,1.7500325576465108,0.0,-0.0,-0.0,0.0,1.7500325576465108,0.0,2.013902305711375,0.0,2.013902305711375,0.0,0.0,0.9626141681223932,0.0,2.052104174934329,0.03820186922295399,1.4025818692229541,0.6069674065406512,0.012771404960314552,2018-01-01 09:00:00,9,train,0,0,resstock-amy2018-2021-release-1-108624,alameda_resstock-amy2018-2021-release-1-108624
